timestamp_s,accel_x_g,accel_y_g,accel_z_g,speed_kmh,gps_lat,gps_lon,gps_speed_kmh
60.95,0.12584,0.02415,0.01203,50.22,,,
60.96,0.10029,0.00634,0.05737,49.66,,,
60.97,0.04418,0.00312,0.0504,50.03,,,
60.980000000000004,0.04882,0.02857,-0.07209,50.07,,,
60.99,0.09045,0.04617,-0.0704,49.78,,,
61.0,0.08575,0.04296,0.07099,49.82,59.3372112,18.0731755,47.7
61.01,0.0219,0.02769,0.03796,50.07,,,
61.02,0.05769,0.01707,-0.03966,49.66,,,
61.03,0.11566,0.02657,0.00914,50.1,,,
61.04,0.13406,0.04353,0.06069,49.73,,,
61.050000000000004,0.15703,0.05227,0.03641,50.32,,,
61.06,0.08757,0.04684,-0.04113,50.7,,,
61.07,0.05376,0.0413,-0.08953,49.74,,,
61.08,0.09222,0.03919,-0.01036,50.16,,,
61.09,0.10227,0.02805,0.01426,49.78,,,
61.1,0.07879,0.02552,-0.03056,50.31,,,
61.11,0.08894,0.02419,0.06231,49.62,,,
61.120000000000005,0.11139,0.02923,0.05346,50.14,,,
61.13,0.12767,0.04916,-0.05168,49.74,,,
61.14,0.13603,0.05939,-0.07403,49.94,,,
61.15,0.09685,0.05051,-0.05202,49.69,,,
61.160000000000004,0.07248,0.03018,0.02026,50.25,,,
61.17,0.0706,0.00631,0.03772,49.75,,,
61.18,0.06299,0.01171,0.05614,50.17,,,
61.19,0.06436,0.02809,0.09308,49.9,,,
61.2,0.07554,0.03789,0.01569,49.97,,,
61.21,0.06748,0.03044,-0.13992,50.04,,,
61.22,0.10781,0.03557,-0.08585,49.77,,,
61.230000000000004,0.1413,0.05243,0.04295,50.06,,,
61.24,0.1077,0.06994,0.08643,50.46,,,
61.25,0.09923,0.04572,0.0377,49.77,,,
61.26,0.08517,0.0205,-0.03596,50.35,,,
61.27,0.05861,0.01292,-0.03535,50.45,,,
61.28,0.07132,0.01246,-0.01803,49.76,,,
61.29,0.05062,0.01166,-0.07117,49.56,,,
61.300000000000004,0.06403,0.02362,0.00789,50.09,,,
61.31,0.1428,0.03716,0.09612,49.84,,,
61.32,0.18281,0.06409,0.0427,50.56,,,
61.33,0.18063,0.05952,0.01331,50.01,,,
61.34,0.10534,0.04903,-0.04847,49.76,,,
61.35,0.01936,0.0404,-0.10377,49.66,,,
61.36,0.00557,0.03907,-0.01453,50.33,,,
61.370000000000005,0.05037,0.03906,0.03553,49.83,,,
61.38,0.05181,0.04647,0.04538,50.01,,,
61.39,0.07471,0.0379,0.06515,50.29,,,
61.4,0.06243,0.0387,0.03785,49.85,,,
61.410000000000004,0.05581,0.03949,0.00324,49.99,,,
61.42,0.08555,0.02207,-0.0529,50.0,,,
61.43,0.08527,0.00692,-0.03732,50.2,,,
61.44,0.11824,0.00698,-0.02844,50.18,,,
61.45,0.08825,0.03206,-0.04476,49.93,,,
61.46,0.07631,0.04529,-0.04078,50.02,,,
61.47,0.1158,0.04368,0.08911,49.89,,,
61.480000000000004,0.11539,0.02924,0.08202,49.56,,,
61.49,0.10164,0.03894,0.01881,50.08,,,
61.5,0.06726,0.04952,0.00869,50.57,,,
61.51,0.0685,0.03,-0.05116,49.73,,,
61.52,0.09417,0.03122,-0.05449,49.77,,,
61.53,0.03186,0.03302,0.00013,49.74,,,
61.54,-0.0254,0.04516,-0.00446,50.22,,,
61.550000000000004,0.00689,0.05371,0.02478,50.13,,,
61.56,0.1044,0.05579,0.01616,49.95,,,
61.57,0.14665,0.03885,-0.01812,49.72,,,
61.58,0.14268,0.02829,-0.02651,50.03,,,
61.59,0.1569,0.01342,-0.01311,49.53,,,
61.6,0.11524,0.01596,-0.01355,50.04,,,
61.61,0.06793,0.03387,0.02971,50.26,,,
61.620000000000005,0.01187,0.05171,0.02005,49.62,,,
61.63,-0.01057,0.05411,0.04279,49.54,,,
61.64,0.04683,0.03655,0.02762,50.47,,,
61.65,0.12109,0.02494,-0.07336,49.82,,,
61.660000000000004,0.13662,0.03255,-0.01422,50.34,,,
61.67,0.12386,0.03833,0.12264,49.95,,,
61.68,0.16222,0.03767,0.01154,49.95,,,
61.690000000000005,0.15265,0.02517,-0.10574,50.13,,,
61.7,0.11465,0.03009,-0.03672,49.73,,,
61.71,0.10623,0.03635,0.04803,50.04,,,
61.72,0.09266,0.04056,0.00491,49.89,,,
61.730000000000004,0.0652,0.02838,-0.07867,49.6,,,
61.74,0.05707,0.02125,-0.08105,50.1,,,
61.75,0.12838,0.02726,-0.00154,49.92,,,
61.76,0.10405,0.04985,-0.00353,49.95,,,
61.77,0.06204,0.06086,0.00248,49.64,,,
61.78,0.09863,0.05244,0.05476,50.48,,,
61.79,0.09945,0.00636,0.09713,50.26,,,
61.800000000000004,0.09853,0.01521,0.08718,50.29,,,
61.81,0.10911,0.03157,-0.01786,49.91,,,
61.82,0.06576,0.03734,-0.03011,49.48,,,
61.83,0.05779,0.0402,0.07935,50.59,,,
61.84,0.03308,0.05068,0.01115,49.98,,,
61.85,0.04633,0.04699,-0.09318,49.78,,,
61.86,0.12399,0.04059,0.07304,50.13,,,
61.870000000000005,0.12526,0.02442,0.14154,50.35,,,
61.88,0.08549,0.02043,0.09229,49.99,,,
61.89,0.1085,0.03639,0.06066,50.38,,,
61.9,0.10612,0.04436,0.06129,50.32,,,
61.910000000000004,0.08223,0.03677,0.15494,49.68,,,
61.92,0.11163,0.02661,0.20202,49.8,,,
61.93,0.07247,0.04502,0.12163,50.29,,,
61.940000000000005,0.06226,0.04541,0.0924,49.19,,,
61.95,0.07856,0.02923,0.12371,49.96,,,
61.96,0.09567,0.02438,0.14865,49.57,,,
61.97,0.05603,0.04522,0.16128,49.86,,,
61.980000000000004,0.00212,0.05118,0.12583,49.91,,,
61.99,0.03633,0.03232,0.15465,49.89,,,
62.0,0.09925,0.01202,0.25544,49.83,59.3373365,18.0733273,49.4
62.01,0.11404,0.01429,0.2863,49.67,,,
62.02,0.07597,0.0259,0.32759,50.69,,,
62.03,0.10582,0.0387,0.28798,50.56,,,
62.04,0.09266,0.03928,0.13006,49.65,,,
62.050000000000004,0.07356,0.04842,0.15059,50.47,,,
62.06,0.08732,0.05148,0.27406,49.88,,,
62.07,0.11617,0.03724,0.27739,50.04,,,
62.08,0.14083,0.01901,0.21799,49.98,,,
62.09,0.06944,0.02292,0.19043,49.8,,,
62.1,0.0461,0.01364,0.22116,50.3,,,
62.11,0.1015,0.02638,0.22742,50.04,,,
62.120000000000005,0.14594,0.03215,0.19523,49.86,,,
62.13,0.11145,0.03605,0.24371,49.61,,,
62.14,0.04449,0.03012,0.30242,49.73,,,
62.15,0.10279,0.03854,0.22286,49.51,,,
62.160000000000004,0.07589,0.0573,0.22252,50.0,,,
62.17,0.03002,0.07095,0.26919,49.64,,,
62.18,0.08131,0.04629,0.24882,49.92,,,
62.190000000000005,0.09614,0.03495,0.23705,50.41,,,
62.2,0.08605,0.03906,0.27091,50.36,,,
62.21,0.0937,0.05091,0.29332,49.99,,,
62.22,0.11686,0.0377,0.27791,49.97,,,
62.230000000000004,0.09564,-0.00331,0.26184,50.56,,,
62.24,0.04894,-0.02026,0.22469,50.16,,,
62.25,0.03477,0.01698,0.25228,49.9,,,
62.26,-0.01206,0.05711,0.25379,49.57,,,
62.27,0.06755,0.06902,0.25767,50.12,,,
62.28,0.18074,0.05445,0.18851,50.25,,,
62.29,0.1557,0.03828,0.10181,49.81,,,
62.300000000000004,0.09458,0.031,0.12022,50.09,,,
62.31,0.09968,0.04165,0.16131,49.89,,,
62.32,0.10309,0.03225,0.17632,49.94,,,
62.33,0.11911,0.00968,0.22725,49.25,,,
62.34,0.08937,0.02113,0.14527,49.93,,,
62.35,0.08304,0.03578,0.0972,50.29,,,
62.36,0.12213,0.04898,0.21928,49.81,,,
62.370000000000005,0.11005,0.04339,0.27392,50.02,,,
62.38,0.09676,0.04163,0.1918,49.77,,,
62.39,0.08142,0.03739,0.08101,50.11,,,
62.4,0.05346,0.01766,0.05172,49.94,,,
62.410000000000004,0.05689,0.02195,0.14301,49.72,,,
62.42,0.03833,0.03624,0.13782,50.4,,,
62.43,0.03969,0.04961,-0.00636,50.28,,,
62.440000000000005,0.10296,0.04541,0.01226,49.82,,,
62.45,0.13357,0.03336,0.08695,50.15,,,
62.46,0.09035,0.0313,0.02662,50.16,,,
62.47,0.07364,0.04748,-0.02705,50.19,,,
62.480000000000004,0.10704,0.03318,0.05464,49.49,,,
62.49,0.13719,0.01339,0.08751,50.3,,,
62.5,0.11698,0.00911,-0.01261,49.83,,,
62.51,0.07002,0.03758,-0.10127,49.89,,,
62.52,0.07185,0.04477,-0.0168,50.79,,,
62.53,0.11152,0.05243,0.03941,50.09,,,
62.54,0.12564,0.04628,0.0086,49.88,,,
62.550000000000004,0.12879,0.04946,0.04096,49.34,,,
62.56,0.10286,0.04227,0.08211,50.42,,,
62.57,0.07798,0.02001,0.02923,49.6,,,
62.58,0.07689,0.00977,-0.00671,49.7,,,
62.59,0.08975,0.01838,-0.05948,49.9,,,
62.6,0.11813,0.03709,-0.04359,50.42,,,
62.61,0.10933,0.04197,0.01517,50.23,,,
62.620000000000005,0.07967,0.04593,-0.01593,49.95,,,
62.63,0.08659,0.05337,-0.05957,50.09,,,
62.64,0.0518,0.05989,0.00393,49.82,,,
62.65,0.03044,0.04793,-0.00282,50.04,,,
62.660000000000004,0.02543,0.01489,-0.03167,50.02,,,
62.67,0.05941,0.00298,-0.00197,50.29,,,
62.68,0.08691,0.03204,0.0564,50.29,,,
62.690000000000005,0.09747,0.03705,0.06208,50.15,,,
62.7,0.1454,0.04322,0.00143,49.89,,,
62.71,0.19096,0.03959,-0.03507,50.22,,,
62.72,0.12348,0.02631,0.05254,49.97,,,
62.730000000000004,0.05884,0.0291,-0.01601,49.68,,,
62.74,0.07379,0.04259,-0.10512,49.88,,,
62.75,0.11591,0.03641,-0.03356,50.03,,,
62.76,0.08004,0.03759,0.04203,50.27,,,
62.77,0.07635,0.02812,0.01184,49.94,,,
62.78,0.11499,0.02563,-0.01079,49.64,,,
62.79,0.06351,0.02912,0.02685,50.02,,,
62.800000000000004,0.00035,0.04449,0.10607,50.03,,,
62.81,0.0243,0.05983,0.08161,50.06,,,
62.82,0.06562,0.06321,-0.03843,50.28,,,
62.83,0.08906,0.04684,-0.07333,50.31,,,
62.84,0.11126,0.01183,-0.04514,49.82,,,
62.85,0.10296,0.00505,-0.03077,49.82,,,
62.86,0.09608,0.00633,0.00249,49.69,,,
62.870000000000005,0.06494,0.01735,-0.01368,50.21,,,
62.88,0.04348,0.02969,-0.0103,50.43,,,
62.89,0.07058,0.03474,0.00685,49.91,,,
62.9,0.06174,0.04001,-0.0106,49.93,,,
62.910000000000004,0.08063,0.04735,0.03721,50.44,,,
62.92,0.11098,0.04314,0.07038,50.15,,,
62.93,0.11283,0.03167,0.03391,50.13,,,
62.940000000000005,0.08912,0.03666,0.00291,49.64,,,
62.95,0.06408,0.03092,-0.01028,50.2,,,
62.96,0.09311,0.04871,-0.05874,49.72,,,
62.97,0.11191,0.06475,0.01162,49.66,,,
62.980000000000004,0.12192,0.03533,0.02583,49.9,,,
62.99,0.14623,0.01542,0.02287,49.82,,,
63.0,0.13145,0.02753,0.02035,49.93,59.3374447,18.0735331,49.3
63.01,0.07594,0.0393,-0.04662,49.57,,,
63.02,0.03498,0.06082,-0.05276,50.29,,,
63.03,0.04294,0.0367,0.00898,50.34,,,
63.04,0.07118,0.01904,-0.00355,49.42,,,
63.050000000000004,0.09348,0.02947,-0.02894,50.29,,,
63.06,0.11062,0.03797,-0.00637,49.76,,,
63.07,0.11787,0.04504,0.06519,50.26,,,
63.08,0.15072,0.03742,0.07048,49.98,,,
63.09,0.10102,0.03791,-0.00052,50.01,,,
63.1,0.04957,0.02189,-0.05892,49.94,,,
63.11,0.07078,0.01947,0.00141,50.36,,,
63.120000000000005,0.13482,0.03109,0.01633,49.63,,,
63.13,0.13959,0.0404,-0.00229,50.18,,,
63.14,0.0973,0.03791,0.01422,50.33,,,
63.15,0.08727,0.01344,-0.0342,50.21,,,
63.160000000000004,0.14677,0.02433,0.01841,50.7,,,
63.17,0.1774,0.04818,0.06624,49.84,,,
63.18,0.09486,0.06761,-0.01971,50.29,,,
63.190000000000005,0.0284,0.05313,-0.10114,49.97,,,
63.2,0.07207,0.04115,-0.03917,50.37,,,
63.21,0.09566,0.04283,0.07818,50.0,,,
63.22,0.04873,0.03456,0.09632,49.88,,,
63.230000000000004,0.0522,0.0351,-0.05196,50.39,,,
63.24,0.01294,0.02557,-0.09469,49.85,,,
63.25,0.05093,0.03431,0.02362,49.58,,,
63.26,0.09228,0.03737,0.03181,49.84,,,
63.27,0.09397,0.03438,-0.05447,50.19,,,
63.28,0.14032,0.02492,-0.01938,50.42,,,
63.29,0.10742,0.01408,0.02515,50.03,,,
63.300000000000004,0.04266,0.01546,0.04028,50.4,,,
63.31,0.04134,0.02169,0.02144,49.59,,,
63.32,0.08025,0.0448,-0.03798,49.87,,,
63.33,0.0658,0.05562,-0.048,49.91,,,
63.34,0.00607,0.05126,-0.00399,49.97,,,
63.35,-0.02903,0.03474,0.08519,50.03,,,
63.36,0.0466,0.01925,0.11495,50.21,,,
63.370000000000005,0.11522,0.04676,-0.02753,49.87,,,
63.38,0.09556,0.06027,-0.08984,50.04,,,
63.39,0.06619,0.03821,-0.00219,49.99,,,
63.4,0.05614,0.01286,0.00445,49.72,,,
63.410000000000004,0.13764,0.00772,-0.00791,49.97,,,
63.42,0.17825,0.02379,-0.05676,49.96,,,
63.43,0.11951,0.03968,-0.06776,49.95,,,
63.440000000000005,0.06185,0.02798,0.01984,50.01,,,
63.45,0.04742,0.02641,0.07358,50.02,,,
63.46,0.06805,0.0595,-0.00915,49.87,,,
63.47,0.08045,0.07075,0.0139,50.38,,,
63.480000000000004,0.10975,0.04454,0.03678,49.65,,,
63.49,0.05134,0.02683,0.01739,49.78,,,
63.5,0.00487,0.03324,0.01088,50.83,,,
63.51,0.05329,0.05502,-0.06785,49.69,,,
63.52,0.09476,0.03593,-0.02358,49.59,,,
63.53,0.09325,0.00908,0.05795,50.22,,,
63.54,0.09706,2e-05,0.03983,49.38,,,
63.550000000000004,0.15066,0.02645,-0.00233,49.93,,,
63.56,0.15778,0.0586,-0.00883,50.64,,,
63.57,0.073,0.04615,0.00221,49.54,,,
63.58,0.06776,0.02136,-0.00245,49.41,,,
63.59,0.09267,0.01575,-0.04949,49.55,,,
63.6,0.11401,0.037,-0.03288,50.27,,,
63.61,0.13711,0.06101,0.01952,50.34,,,
63.620000000000005,0.14068,0.04757,-0.00233,49.85,,,
63.63,0.14589,0.03118,-0.03308,50.2,,,
63.64,0.15176,0.03307,0.04227,50.42,,,
63.65,0.07755,0.02689,0.00089,50.54,,,
63.660000000000004,0.06585,0.01136,-0.0144,49.93,,,
63.67,0.11869,0.01705,0.02902,49.31,,,
63.68,0.11973,0.03304,-0.01379,49.75,,,
63.690000000000005,0.07298,0.04435,-0.00401,49.87,,,
63.7,0.03732,0.04761,0.03379,49.92,,,
63.71,0.07116,0.04773,0.02006,49.94,,,
63.72,0.1075,0.04452,-0.02678,50.34,,,
63.730000000000004,0.10964,0.03502,-0.0766,50.38,,,
63.74,0.06236,0.03433,-0.05394,49.95,,,
63.75,0.06163,0.04385,0.01423,50.33,,,
63.76,0.06431,0.0273,0.06012,50.11,,,
63.77,0.04133,0.02887,0.06341,50.02,,,
63.78,0.10888,0.03764,0.04053,50.27,,,
63.79,0.09817,0.05248,-0.01633,50.02,,,
63.800000000000004,0.07641,0.0455,-0.00439,50.62,,,
63.81,0.11567,0.04302,0.01059,49.57,,,
63.82,0.10095,0.02498,-0.06371,49.85,,,
63.83,0.03671,0.01408,-0.10918,49.96,,,
63.84,0.00538,0.02892,-0.11737,50.13,,,
63.85,0.04192,0.04787,-0.02951,50.38,,,
63.86,0.09806,0.0452,0.07026,49.99,,,
63.870000000000005,0.07733,0.03014,0.09316,49.57,,,
63.88,0.04036,0.02329,0.08827,50.25,,,
63.89,0.10671,0.02321,0.08797,50.23,,,
63.9,0.16293,0.03922,-0.00272,49.42,,,
63.910000000000004,0.11271,0.02569,-0.00902,50.0,,,
63.92,0.00615,0.02119,0.00507,49.52,,,
63.93,-0.00227,0.02874,-0.08074,49.8,,,
63.940000000000005,0.07736,0.05626,-0.07408,49.73,,,
63.95,0.11923,0.05903,-0.03721,50.24,,,
63.96,0.10545,0.03968,0.02081,50.04,,,
63.97,0.09996,0.02462,0.10105,49.61,,,
63.980000000000004,0.13163,0.02854,0.04265,50.26,,,
63.99,0.09746,0.05334,-0.06206,49.57,,,
64.0,0.05803,0.06325,-0.0693,50.1,59.3374878,18.073714,50.2
64.01,0.03335,0.0375,0.00063,49.76,,,
64.02,0.02843,0.00784,0.07261,49.89,,,
64.03,0.10708,0.00624,0.03503,50.15,,,
64.04,0.12208,0.03411,-0.03042,50.16,,,
64.05,0.15489,0.04888,0.01716,50.4,,,
64.06,0.14506,0.04031,-0.01689,49.98,,,
64.07000000000001,0.09984,0.03091,-0.10116,50.09,,,
64.08,0.07171,0.02429,-0.04152,49.87,,,
64.09,0.06765,0.02021,0.02223,50.05,,,
64.1,0.15866,0.03374,-0.04282,50.13,,,
64.11,0.1748,0.04332,0.007,49.97,,,
64.12,0.08548,0.05867,0.09846,49.46,,,
64.13,0.01849,0.06295,0.07951,50.1,,,
64.14,0.05832,0.04546,0.00475,50.11,,,
64.15,0.05822,0.04039,-0.07577,49.8,,,
64.16,0.10214,0.03773,-0.02095,49.61,,,
64.17,0.14232,0.03053,0.05664,50.44,,,
64.18,0.07724,0.0308,0.00908,50.15,,,
64.19,0.03759,0.02711,-0.05151,49.93,,,
64.2,0.04044,0.01779,-0.02974,49.66,,,
64.21000000000001,0.07253,0.03586,0.06388,49.75,,,
64.22,0.09461,0.04116,0.08598,50.39,,,
64.23,0.08143,0.02463,-0.0465,50.04,,,
64.24,0.03471,0.00016,-0.09652,49.83,,,
64.25,0.01593,0.03097,-0.0477,50.15,,,
64.26,0.04491,0.06863,-0.08385,49.76,,,
64.27,0.04238,0.05984,-0.01235,50.45,,,
64.28,0.06216,0.03685,0.0655,50.41,,,
64.29,0.077,0.03367,0.03844,49.86,,,
64.3,0.12213,0.03439,0.02466,49.81,,,
64.31,0.13047,0.02197,0.07743,49.21,,,
64.32000000000001,0.10139,0.03171,0.05671,49.56,,,
64.33,0.07449,0.02899,-0.02734,49.6,,,
64.34,0.04526,0.02837,-0.06138,50.04,,,
64.35,0.06292,0.02531,0.01308,49.9,,,
64.36,0.09403,0.03182,0.06152,49.6,,,
64.37,0.05742,0.05104,0.00228,49.92,,,
64.38,0.08031,0.07478,-0.01027,50.15,,,
64.39,0.07923,0.06049,-0.01264,50.16,,,
64.4,0.04174,0.01097,-0.1108,49.43,,,
64.41,0.04354,-0.00867,-0.11506,49.96,,,
64.42,0.06927,0.01817,0.02848,49.58,,,
64.43,0.09934,0.05081,0.066,50.27,,,
64.44,0.08262,0.05942,-0.00666,50.24,,,
64.45,0.09186,0.04202,-0.06755,49.73,,,
64.46000000000001,0.10391,0.03274,0.02227,49.77,,,
64.47,0.14801,0.01951,0.10609,49.86,,,
64.48,0.14608,0.02589,0.06093,49.32,,,
64.49,0.05274,0.03128,-0.01618,50.1,,,
64.5,0.01986,0.03837,-0.0044,49.92,,,
64.51,0.06698,0.04086,0.01667,50.29,,,
64.52,0.10122,0.04431,0.00118,49.67,,,
64.53,0.12354,0.04894,-0.07842,49.81,,,
64.54,0.10389,0.0332,-0.11518,49.55,,,
64.55,0.14061,0.02447,0.00091,49.7,,,
64.56,0.11853,0.02142,0.0652,49.65,,,
64.57000000000001,0.05073,0.02867,0.01282,50.3,,,
64.58,0.05472,0.01848,-0.0213,49.79,,,
64.59,0.06834,0.03795,-0.04701,50.04,,,
64.6,0.10342,0.0541,-0.0493,49.89,,,
64.61,0.09854,0.06462,0.02803,49.62,,,
64.62,0.06375,0.04659,0.02907,49.95,,,
64.63,0.07909,0.04043,0.02461,50.18,,,
64.64,0.13441,0.04328,0.03966,49.64,,,
64.65,0.11462,0.03136,-0.00924,50.24,,,
64.66,0.08084,0.0242,-0.02657,49.75,,,
64.67,0.06747,0.00411,0.01581,49.86,,,
64.68,0.13244,0.01024,-0.01441,50.16,,,
64.69,0.16211,0.02244,-0.02,49.8,,,
64.7,0.07562,0.04686,-0.05326,50.01,,,
64.71000000000001,0.00668,0.05381,-0.05767,49.91,,,
64.72,0.0175,0.04764,0.02078,50.04,,,
64.73,0.05925,0.03716,0.0483,49.29,,,
64.74,0.10744,0.02539,0.04941,49.45,,,
64.75,0.18179,0.02605,0.0221,50.18,,,
64.76,0.19078,0.03002,-0.02779,50.31,,,
64.77,0.13866,0.04509,-0.00374,49.73,,,
64.78,0.10897,0.03295,0.02887,49.93,,,
64.79,0.09043,0.01732,0.03151,50.09,,,
64.8,0.09847,0.01207,0.00535,50.21,,,
64.81,0.09207,0.03171,-0.07685,49.39,,,
64.82000000000001,0.14797,0.0635,-0.10432,49.73,,,
64.83,0.16208,0.06162,0.0389,49.9,,,
64.84,0.09551,0.04479,0.06055,50.21,,,
64.85,0.0808,0.04023,-0.02399,50.75,,,
64.86,0.0832,0.04269,0.00588,49.93,,,
64.87,0.10618,0.03409,0.02725,49.58,,,
64.88,0.13203,0.02519,0.04737,50.12,,,
64.89,0.0957,0.01319,0.01179,50.4,,,
64.9,0.06587,0.02487,-0.06579,50.03,,,
64.91,0.08815,0.03293,-0.08562,49.73,,,
64.92,0.12458,0.03551,0.00534,50.29,,,
64.93,0.09236,0.05034,0.07136,50.2,,,
64.94,0.07011,0.05567,0.04886,49.69,,,
64.95,0.10743,0.04192,-0.04945,50.11,,,
64.96000000000001,0.14399,0.00917,-0.0482,50.3,,,
64.97,0.14699,-0.0,0.04836,50.35,,,
64.98,0.09423,0.0132,0.02928,49.98,,,
64.99,0.05571,0.03682,-0.04457,49.89,,,
65.0,0.05572,0.04061,-0.00359,50.37,59.3375499,18.0739405,50.1
65.01,0.07071,0.04369,-0.0016,49.64,,,
65.02,0.07665,0.04835,-0.02355,50.13,,,
65.03,0.12336,0.03042,-0.02986,49.59,,,
65.04,0.12485,0.03648,-0.00772,50.32,,,
65.05,0.06608,0.03131,0.08529,49.92,,,
65.06,0.01664,0.02824,0.03739,50.38,,,
65.07000000000001,-0.00404,0.03132,-0.0854,50.15,,,
65.08,0.04178,0.04282,-0.02446,49.63,,,
65.09,0.06684,0.05282,0.11327,50.43,,,
65.1,0.142,0.06501,0.06213,50.47,,,
65.11,0.13309,0.05768,0.00705,50.26,,,
65.12,0.07326,0.02839,0.00274,49.77,,,
65.13,0.07872,0.00688,-0.0375,49.91,,,
65.14,0.09674,0.02659,-0.13632,50.04,,,
65.15,0.14552,0.043,-0.17522,49.79,,,
65.16,0.13796,0.04362,-0.01272,50.51,,,
65.17,0.08057,0.02481,0.11462,50.04,,,
65.18,0.07262,0.0264,0.09917,49.19,,,
65.19,0.07228,0.02092,0.07577,50.1,,,
65.2,0.07445,0.01412,0.04773,49.9,,,
65.21000000000001,0.09637,0.02192,0.03509,49.98,,,
65.22,0.0759,0.04136,-0.01398,49.89,,,
65.23,0.05777,0.04817,-0.04489,50.24,,,
65.24,0.04613,0.04403,-0.0588,50.34,,,
65.25,0.04492,0.02918,-0.0471,50.08,,,
65.26,0.01934,0.02922,-0.06303,49.9,,,
65.27,0.03193,0.04008,0.01994,49.99,,,
65.28,0.03143,0.03693,0.05514,50.01,,,
65.29,0.0559,0.03197,-0.00509,49.76,,,
65.3,0.10439,0.02589,0.01803,50.17,,,
65.31,0.09751,0.05208,0.03086,50.14,,,
65.32000000000001,0.10119,0.0684,-0.03629,50.46,,,
65.33,0.04761,0.04513,0.02948,50.38,,,
65.34,0.04641,0.02582,0.07586,49.79,,,
65.35,0.09783,0.0098,-0.00593,50.25,,,
65.36,0.13306,0.01572,-0.02058,49.71,,,
65.37,0.10024,0.0306,-0.05278,50.21,,,
65.38,0.06834,0.04864,-0.02198,49.85,,,
65.39,0.06522,0.05196,0.051,49.69,,,
65.4,0.06406,0.03658,0.02196,50.08,,,
65.41,0.0999,0.02911,-0.05237,49.2,,,
65.42,0.10436,0.02297,-0.02275,49.47,,,
65.43,0.01502,0.02099,0.0247,49.95,,,
65.44,0.0737,0.02682,-0.03509,50.02,,,
65.45,0.16808,0.04955,-0.08689,49.89,,,
65.46000000000001,0.13022,0.04402,-0.01217,49.53,,,
65.47,0.08234,0.02124,0.09126,49.75,,,
65.48,0.10198,0.01351,0.06717,50.12,,,
65.49,0.11,0.03119,0.08156,50.17,,,
65.5,0.11465,0.04312,0.08298,50.0,,,
65.51,0.11108,0.03281,-0.03631,50.35,,,
65.52,0.10525,0.03652,-0.12414,50.12,,,
65.53,0.14773,0.03401,-0.0432,49.78,,,
65.54,0.16639,0.02929,-0.01563,49.92,,,
65.55,0.09918,0.01625,-0.01434,49.58,,,
65.56,0.07993,0.02675,-0.01016,49.97,,,
65.57000000000001,0.158,0.03803,-0.07114,50.33,,,
65.58,0.19721,0.05401,-0.02185,50.21,,,
65.59,0.14773,0.05557,0.03005,50.42,,,
65.6,0.06851,0.03094,0.06354,49.91,,,
65.61,0.0208,0.01656,0.09307,50.4,,,
65.62,0.07145,0.01561,0.06486,49.94,,,
65.63,0.12946,0.04427,-0.05268,50.44,,,
65.64,0.11707,0.05652,-0.0852,49.99,,,
65.65,0.12027,0.03066,-0.01509,50.21,,,
65.66,0.05106,-0.00011,0.04207,50.44,,,
65.67,0.00788,0.01179,0.02364,49.94,,,
65.68,0.07938,0.0552,-0.01395,50.07,,,
65.69,0.10476,0.07159,0.01412,50.39,,,
65.7,0.08804,0.06312,0.00402,49.96,,,
65.71000000000001,0.07428,0.03204,-0.02518,49.6,,,
65.72,0.06433,0.02131,-0.06106,50.64,,,
65.73,0.06484,0.02766,-0.12745,49.86,,,
65.74,0.08526,0.03046,-0.06953,50.05,,,
65.75,0.08071,0.0203,0.11081,50.35,,,
65.76,0.02895,0.01421,0.12995,49.82,,,
65.77,0.02583,0.03323,0.0681,49.7,,,
65.78,0.05577,0.04007,0.0347,50.08,,,
65.79,0.08792,0.03645,-0.0157,49.46,,,
65.8,0.08887,0.02823,0.03368,49.91,,,
65.81,0.02796,0.03114,0.00902,50.07,,,
65.82000000000001,0.05368,0.03783,-0.05413,49.92,,,
65.83,0.05547,0.04396,-0.00458,49.54,,,
65.84,0.06879,0.04693,-0.03413,50.48,,,
65.85,0.07451,0.06202,-0.06443,50.03,,,
65.86,0.08376,0.05131,0.08683,50.43,,,
65.87,0.04617,0.02455,0.03477,49.92,,,
65.88,0.02,0.007,-0.09985,49.74,,,
65.89,0.10301,0.01314,-0.10194,50.08,,,
65.9,0.11505,0.01415,-0.00978,49.94,,,
65.91,0.0689,0.019,0.07198,49.65,,,
65.92,0.08225,0.03528,0.0334,50.44,,,
65.93,0.13219,0.05972,0.01358,49.81,,,
65.94,0.17607,0.05473,0.05399,49.45,,,
65.95,0.14478,0.04136,-0.00844,50.4,,,
65.96000000000001,0.05179,0.04082,-0.06649,49.85,,,
65.97,0.0913,0.04621,-0.00833,49.82,,,
65.98,0.11216,0.03801,-0.00863,49.47,,,
65.99,0.11513,0.02823,0.00522,50.52,,,
66.0,0.11982,0.04066,0.08998,49.61,59.3376185,18.0740833,49.1
66.01,0.0764,0.03328,0.01436,50.02,,,
66.02,0.07347,0.02773,-0.11425,50.27,,,
66.03,0.06266,0.04119,-0.01072,50.13,,,
66.04,0.06191,0.04655,0.07544,49.98,,,
66.05,0.08212,0.04542,0.06966,49.49,,,
66.06,0.11847,0.03355,-0.05873,49.76,,,
66.07000000000001,0.14002,0.03263,-0.11724,50.06,,,
